epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
120,1764.5,0.43535,0.32363,0.01996,0.00456,0.9823,0.98387,0.99331,0.92278,0.41815,0.17456,0.02533,0.00256,0.000530038,0.000530038,0.000530038
121,1776.98,0.45446,0.32542,0.02387,0.00539,1,0.97992,0.99386,0.92957,0.41478,0.18286,0.02552,0.00238,0.000515,0.000515,0.000515
122,1787.13,0.48317,0.34147,0.0252,0.00356,0.98248,0.98387,0.99393,0.92967,0.43445,0.1745,0.02505,0.00303,0.000500112,0.000500112,0.000500112
123,1797.45,0.46832,0.32561,0.0241,0.00467,0.99644,0.98387,0.99439,0.92703,0.44513,0.17485,0.02521,0.00261,0.00048538,0.00048538,0.00048538
124,1807.69,0.4828,0.29519,0.02687,0.00708,0.98683,0.96774,0.99348,0.92681,0.44477,0.18256,0.02507,0.00384,0.000470807,0.000470807,0.000470807
125,1818.44,0.48832,0.33468,0.02492,0.00552,0.96485,0.96774,0.99206,0.92298,0.45224,0.20201,0.0253,0.00383,0.000456399,0.000456399,0.000456399
126,1828.83,0.52794,0.36891,0.02398,0.00782,0.95379,0.99874,0.98997,0.91768,0.43672,0.19586,0.02542,0.00306,0.000442159,0.000442159,0.000442159
127,1839.14,0.49417,0.34865,0.02647,0.0057,0.96871,0.9988,0.99258,0.92345,0.43895,0.17951,0.0262,0.00301,0.000428093,0.000428093,0.000428093
128,1849.02,0.48257,0.31609,0.02422,0.01527,0.98383,0.9815,0.99436,0.93002,0.42948,0.17562,0.02708,0.00313,0.000414203,0.000414203,0.000414203
129,1858.64,0.50417,0.33451,0.02517,0.00454,0.98383,0.98146,0.99436,0.92809,0.42848,0.16896,0.0258,0.00365,0.000400495,0.000400495,0.000400495
